stamp_sec,d_origin_m,det_box_m,det_horizon_m,odom_dt_sec,fy_px,horizon_row_px,bbox_x1,bbox_y1,bbox_x2,bbox_y2,cls,score
1756104677.534421,154.131559,145.833333,90.517241,0.038119,525.000,300,224,320,234,329,GuardBoat,0.876520
1756104677.579170,154.324859,145.833333,90.517241,0.017157,525.000,300,224,320,234,329,GuardBoat,0.876586
1756104677.646131,154.324859,145.833333,90.517241,0.049804,525.000,300,224,320,234,329,GuardBoat,0.876517
1756104677.740398,154.508532,145.833333,90.517241,0.044048,525.000,300,225,320,234,329,GuardBoat,0.875202
1756104677.781363,154.691605,145.833333,90.517241,0.014012,525.000,300,225,320,234,329,GuardBoat,0.876254
1756104677.853173,154.874685,145.833333,90.517241,0.042225,525.000,300,225,320,234,329,GuardBoat,0.874061
1756104677.890491,154.874685,145.833333,90.517241,0.004907,525.000,300,225,320,234,329,GuardBoat,0.874258
1756104677.958035,155.068010,145.833333,90.517241,0.037387,525.000,300,225,320,234,329,GuardBoat,0.875541
1756104678.049779,155.251103,145.833333,90.517241,0.045666,525.000,300,225,320,234,329,GuardBoat,0.875051
1756104678.087833,155.251103,145.833333,90.517241,0.007612,525.000,300,225,320,234,329,GuardBoat,0.875017
1756104678.174455,155.434797,145.833333,90.517241,0.021014,525.000,300,225,320,234,329,GuardBoat,0.875230
1756104678.212477,155.434797,145.833333,90.517241,0.017008,525.000,300,225,320,234,329,GuardBoat,0.874081
1756104678.260348,155.628140,145.833333,90.517241,0.035145,525.000,300,225,320,234,329,GuardBoat,0.873265
1756104678.307485,155.628140,145.833333,90.517241,0.011992,525.000,300,225,320,234,329,GuardBoat,0.873627
1756104678.416770,155.811251,145.833333,90.517241,0.021254,525.000,300,225,320,235,329,GuardBoat,0.876659
1756104678.476002,155.994368,145.833333,90.517241,0.019538,525.000,300,225,320,235,329,GuardBoat,0.876531
1756104678.526474,155.994368,145.833333,90.517241,0.030934,525.000,300,225,320,235,329,GuardBoat,0.874899
1756104678.578908,156.177492,145.833333,90.517241,0.016656,525.000,300,225,320,235,329,GuardBoat,0.874301
1756104678.627962,156.177492,145.833333,90.517241,0.032398,525.000,300,225,320,235,329,GuardBoat,0.874600
1756104678.684807,156.370862,145.833333,90.517241,0.009781,525.000,300,225,320,235,329,GuardBoat,0.875284
1756104678.726728,156.370862,145.833333,90.517241,0.032140,525.000,300,225,320,235,329,GuardBoat,0.874901
1756104678.796639,156.553999,145.833333,90.517241,0.002028,525.000,300,225,320,235,329,GuardBoat,0.872536
1756104678.846178,156.737142,145.833333,90.517241,0.048457,525.000,300,225,320,235,329,GuardBoat,0.872981
1756104678.945618,156.930532,145.833333,90.517241,0.049040,525.000,300,225,320,235,329,GuardBoat,0.872525
1756104678.991468,156.930532,145.833333,90.517241,0.003190,525.000,300,226,320,235,329,GuardBoat,0.872282
1756104679.038307,156.930532,145.833333,90.517241,0.043649,525.000,300,226,320,235,329,GuardBoat,0.871524
1756104679.102602,157.113688,145.833333,90.517241,0.007920,525.000,300,226,320,235,329,GuardBoat,0.873004
1756104679.146774,157.296851,145.833333,90.517241,0.047932,525.000,300,226,320,235,329,GuardBoat,0.872284
1756104679.244499,157.296851,145.833333,90.517241,0.049793,525.000,300,226,320,235,329,GuardBoat,0.870515
1756104679.314057,157.480591,145.833333,90.517241,0.019327,525.000,300,226,320,235,329,GuardBoat,0.872172
1756104679.356858,157.663764,145.833333,90.517241,0.036896,525.000,300,226,320,235,329,GuardBoat,0.871717
1756104679.413193,157.663764,145.833333,90.517241,0.019439,525.000,300,226,320,235,329,GuardBoat,0.871455
1756104679.468982,157.846944,145.833333,90.517241,0.024796,525.000,300,226,320,235,329,GuardBoat,0.870741
1756104679.520995,157.846944,145.833333,90.517241,0.027217,525.000,300,226,320,235,329,GuardBoat,0.870546
1756104679.699400,158.224124,145.833333,90.517241,0.005574,525.000,300,226,320,236,329,GuardBoat,0.869424
1756104679.732865,158.224124,145.833333,90.517241,0.039039,525.000,300,226,320,236,329,GuardBoat,0.869977
1756104679.824298,158.407320,145.833333,90.517241,0.030448,525.000,300,226,320,236,329,GuardBoat,0.869269
1756104679.877022,158.611003,145.833333,90.517241,0.026852,525.000,300,226,320,236,329,GuardBoat,0.869257
1756104679.945591,158.611003,145.833333,90.517241,0.041718,525.000,300,226,320,236,329,GuardBoat,0.870838
1756104679.990187,158.773732,145.833333,90.517241,0.003711,525.000,300,226,320,236,329,GuardBoat,0.871775
1756104680.042243,158.773732,145.833333,90.517241,0.048346,525.000,300,226,320,236,329,GuardBoat,0.870594
1756104680.107918,158.956947,145.833333,90.517241,0.013997,525.000,300,227,320,236,329,GuardBoat,0.869529
1756104680.149698,159.170889,145.833333,90.517241,0.054248,525.000,300,226,320,236,329,GuardBoat,0.870187
1756104680.198281,159.170889,145.833333,90.517241,0.005664,525.000,300,226,320,236,329,GuardBoat,0.870731
1756104680.294291,159.333636,145.833333,90.517241,0.000321,525.000,300,227,320,236,329,GuardBoat,0.867865
1756104680.361854,159.506629,145.833333,90.517241,0.031140,525.000,300,227,320,236,329,GuardBoat,0.868426
1756104680.406667,159.506629,145.833333,90.517241,0.013674,525.000,300,227,320,236,329,GuardBoat,0.868284
1756104680.456889,159.710350,164.062500,93.750000,0.046128,525.000,300,227,320,236,328,GuardBoat,0.866790
1756104680.503297,159.710350,164.062500,93.750000,0.000280,525.000,300,227,320,236,328,GuardBoat,0.867211
1756104680.571387,159.893596,145.833333,90.517241,0.031654,525.000,300,227,320,236,329,GuardBoat,0.867768
1756104680.611724,159.893596,145.833333,90.517241,0.008684,525.000,300,227,320,236,329,GuardBoat,0.867864
1756104680.716814,160.056367,145.833333,90.517241,0.023750,525.000,300,227,320,236,329,GuardBoat,0.867788
1756104680.778693,160.260107,145.833333,90.517241,0.024396,525.000,300,227,320,236,329,GuardBoat,0.867445
1756104680.828565,160.260107,164.062500,93.750000,0.025476,525.000,300,227,320,236,328,GuardBoat,0.866821
1756104680.879937,160.443371,164.062500,93.750000,0.023175,525.000,300,227,320,236,328,GuardBoat,0.866200
1756104680.928281,160.443371,164.062500,93.750000,0.025168,525.000,300,227,320,236,328,GuardBoat,0.866314
1756104680.994877,160.616934,145.833333,90.517241,0.001740,525.000,300,227,320,236,329,GuardBoat,0.867546
1756104681.028070,160.616934,145.833333,90.517241,0.034934,525.000,300,227,320,236,329,GuardBoat,0.867055
1756104681.093604,160.810449,145.833333,90.517241,0.008556,525.000,300,227,320,236,329,GuardBoat,0.866288
1756104681.195939,161.003971,164.062500,93.750000,0.006245,525.000,300,227,320,236,328,GuardBoat,0.866498
1756104681.303266,161.187785,164.062500,93.750000,0.001058,525.000,300,227,320,236,328,GuardBoat,0.865223
1756104681.338516,161.187785,164.062500,93.750000,0.036308,525.000,300,228,320,236,328,GuardBoat,0.864256
1756104681.408958,161.381317,164.062500,93.750000,0.006727,525.000,300,227,320,236,328,GuardBoat,0.866582
1756104681.448930,161.381317,164.062500,93.750000,0.046699,525.000,300,228,320,236,328,GuardBoat,0.862805
1756104681.521358,161.565138,164.062500,93.750000,0.019104,525.000,300,228,320,236,328,GuardBoat,0.863472
1756104681.565426,161.758679,164.062500,93.750000,0.036853,525.000,300,228,320,236,328,GuardBoat,0.865306
1756104681.617772,161.758679,164.062500,93.750000,0.015493,525.000,300,228,320,237,328,GuardBoat,0.867086
1756104681.719830,161.952747,164.062500,93.750000,0.017527,525.000,300,228,320,237,328,GuardBoat,0.863417
1756104681.769436,162.136057,164.062500,93.750000,0.032890,525.000,300,228,320,236,328,GuardBoat,0.864297
1756104681.820715,162.136057,164.062500,93.750000,0.018388,525.000,300,228,320,236,328,GuardBoat,0.865273
1756104681.866939,162.329614,164.062500,93.750000,0.034411,525.000,300,228,320,236,328,GuardBoat,0.864826
1756104681.926396,162.329614,164.062500,93.750000,0.025046,525.000,300,228,320,237,328,GuardBoat,0.865313
1756104681.975127,162.512935,164.062500,93.750000,0.026247,525.000,300,228,320,237,328,GuardBoat,0.864862
1756104682.029438,162.512935,164.062500,93.750000,0.028064,525.000,300,228,320,237,328,GuardBoat,0.866433
1756104682.095874,162.706504,164.062500,93.750000,0.005523,525.000,300,228,320,237,328,GuardBoat,0.865708
1756104682.191283,162.889837,164.062500,93.750000,0.010138,525.000,300,228,320,237,328,GuardBoat,0.866097
1756104682.238062,162.889837,164.062500,93.750000,0.036641,525.000,300,228,320,237,328,GuardBoat,0.866926
1756104682.286331,163.083927,164.062500,93.750000,0.015114,525.000,300,228,320,237,328,GuardBoat,0.864417
1756104682.338495,163.083927,164.062500,93.750000,0.037050,525.000,300,228,320,237,328,GuardBoat,0.865173
1756104682.383509,163.257027,164.062500,93.750000,0.017960,525.000,300,229,320,237,328,GuardBoat,0.865709
1756104682.492074,163.440376,164.062500,93.750000,0.009418,525.000,300,229,320,237,328,GuardBoat,0.863084
1756104682.548959,163.440376,145.833333,93.750000,0.047467,525.000,300,229,319,237,328,GuardBoat,0.867968
1756104682.593356,163.633972,145.833333,93.750000,0.008160,525.000,300,228,319,237,328,GuardBoat,0.866753
1756104682.666160,163.817332,145.833333,93.750000,0.035380,525.000,300,228,319,237,328,GuardBoat,0.868643
1756104682.706380,163.817332,145.833333,93.750000,0.004840,525.000,300,229,319,237,328,GuardBoat,0.868770
1756104682.756886,164.011440,145.833333,93.750000,0.043678,525.000,300,229,319,237,328,GuardBoat,0.867960
1756104682.853308,164.194810,164.062500,93.750000,0.047280,525.000,300,229,320,237,328,GuardBoat,0.868076
1756104682.888160,164.194810,145.833333,93.750000,0.012428,525.000,300,229,319,237,328,GuardBoat,0.867477
1756104682.932441,164.194810,145.833333,93.750000,0.031852,525.000,300,229,319,237,328,GuardBoat,0.867855
1756104683.021054,164.388924,164.062500,93.750000,0.020442,525.000,300,229,320,237,328,GuardBoat,0.869662
1756104683.081594,164.582545,164.062500,93.750000,0.019042,525.000,300,229,320,238,328,GuardBoat,0.871506
1756104683.128788,164.582545,164.062500,93.750000,0.028152,525.000,300,229,320,238,328,GuardBoat,0.870241
1756104683.184369,164.766422,145.833333,93.750000,0.016291,525.000,300,229,319,238,328,GuardBoat,0.869185
1756104683.240595,164.766422,145.833333,93.750000,0.039935,525.000,300,229,319,237,328,GuardBoat,0.864118
1756104683.288204,164.960052,164.062500,93.750000,0.012480,525.000,300,229,320,237,328,GuardBoat,0.863893
1756104683.385715,165.154177,164.062500,93.750000,0.014993,525.000,300,229,320,238,328,GuardBoat,0.871020
1756104683.435709,165.154177,164.062500,93.750000,0.035001,525.000,300,229,320,238,328,GuardBoat,0.869631
1756104683.483012,165.347817,145.833333,93.750000,0.017719,525.000,300,229,319,238,328,GuardBoat,0.869420
1756104683.543943,165.347817,145.833333,93.750000,0.043211,525.000,300,229,319,238,328,GuardBoat,0.868803
1756104683.600785,165.531219,145.833333,93.750000,0.001030,525.000,300,229,319,238,328,GuardBoat,0.869975
1756104683.641046,165.531219,145.833333,93.750000,0.041290,525.000,300,229,319,238,328,GuardBoat,0.868442
1756104683.701361,165.725354,145.833333,93.750000,0.001418,525.000,300,229,319,238,328,GuardBoat,0.867863
1756104683.748097,165.725354,145.833333,93.750000,0.045318,525.000,300,230,319,238,328,GuardBoat,0.868216
1756104683.856776,166.102907,145.833333,93.750000,0.043051,525.000,300,230,319,238,328,GuardBoat,0.868317
1756104683.910106,166.102907,164.062500,93.750000,0.010280,525.000,300,230,320,238,328,GuardBoat,0.869551
1756104683.957292,166.286327,145.833333,93.750000,0.042559,525.000,300,230,319,238,328,GuardBoat,0.868553
1756104684.020121,166.286327,164.062500,93.750000,0.020271,525.000,300,230,320,238,328,GuardBoat,0.868761
1756104684.065914,166.469753,164.062500,93.750000,0.033961,525.000,300,230,320,238,328,GuardBoat,0.871295
1756104684.117062,166.469753,164.062500,93.750000,0.017187,525.000,300,230,320,238,328,GuardBoat,0.872607
1756104684.166468,166.653661,164.062500,93.750000,0.033430,525.000,300,230,320,238,328,GuardBoat,0.871252
1756104684.277492,166.847339,145.833333,93.750000,0.022430,525.000,300,230,319,238,328,GuardBoat,0.871296
1756104684.332833,166.847339,164.062500,93.750000,0.032912,525.000,300,230,320,239,328,GuardBoat,0.872850
1756104684.435699,167.030780,164.062500,93.750000,0.035753,525.000,300,230,320,238,328,GuardBoat,0.872455
1756104684.476630,167.214696,145.833333,93.750000,0.022339,525.000,300,230,319,238,328,GuardBoat,0.873668
1756104684.540555,167.214696,164.062500,93.750000,0.041586,525.000,300,230,320,239,328,GuardBoat,0.873205
1756104684.582591,167.398145,145.833333,93.750000,0.016402,525.000,300,230,319,239,328,GuardBoat,0.873887
1756104684.656905,167.591844,145.833333,93.750000,0.042112,525.000,300,230,319,239,328,GuardBoat,0.874412
1756104684.700156,167.591844,145.833333,93.750000,0.001139,525.000,300,230,319,239,328,GuardBoat,0.875442
1756104684.754452,167.775304,145.833333,93.750000,0.044589,525.000,300,230,319,239,328,GuardBoat,0.875181
1756104684.818195,167.775304,145.833333,93.750000,0.019154,525.000,300,230,319,239,328,GuardBoat,0.873297
1756104684.904468,167.969476,145.833333,93.750000,0.005403,525.000,300,230,319,239,328,GuardBoat,0.874440
1756104684.959474,168.163189,145.833333,93.750000,0.039615,525.000,300,230,319,239,328,GuardBoat,0.875165
1756104685.012057,168.163189,145.833333,93.750000,0.012968,525.000,300,230,319,239,328,GuardBoat,0.875814
1756104685.076190,168.356907,145.833333,93.750000,0.022923,525.000,300,230,319,239,328,GuardBoat,0.872862
1756104685.120340,168.356907,145.833333,93.750000,0.021228,525.000,300,230,319,239,328,GuardBoat,0.872913
1756104685.175443,168.540386,145.833333,93.750000,0.023693,525.000,300,230,319,239,328,GuardBoat,0.874955
1756104685.220229,168.540386,145.833333,93.750000,0.021093,525.000,300,230,319,239,328,GuardBoat,0.874794
1756104685.326833,168.734571,164.062500,97.222222,0.028673,525.000,300,231,319,239,327,GuardBoat,0.870670
1756104685.377783,168.918059,145.833333,93.750000,0.020401,525.000,300,231,319,239,328,GuardBoat,0.872977
1756104685.424432,168.918059,145.833333,93.750000,0.026248,525.000,300,231,319,239,328,GuardBoat,0.872106
1756104685.498905,169.111797,145.833333,93.750000,0.000697,525.000,300,231,319,239,328,GuardBoat,0.873306
1756104685.535819,169.111797,145.833333,93.750000,0.037611,525.000,300,231,319,239,328,GuardBoat,0.874473
1756104685.584670,169.295746,145.833333,93.750000,0.013561,525.000,300,231,319,239,328,GuardBoat,0.875089
1756104685.682703,169.489492,145.833333,93.750000,0.015553,525.000,300,231,319,239,328,GuardBoat,0.875035
1756104685.731280,169.489492,145.833333,93.750000,0.033025,525.000,300,231,319,239,328,GuardBoat,0.874896
1756104685.803836,169.663203,145.833333,93.750000,0.005557,525.000,300,231,319,239,328,GuardBoat,0.873218
1756104685.846521,169.663203,145.833333,93.750000,0.048241,525.000,300,231,319,239,328,GuardBoat,0.872298
1756104685.902292,169.846713,145.833333,93.750000,0.003989,525.000,300,231,319,239,328,GuardBoat,0.872969
1756104685.990974,170.030228,164.062500,97.222222,0.007353,525.000,300,231,319,239,327,GuardBoat,0.871608
1756104686.027045,170.030228,164.062500,97.222222,0.028718,525.000,300,231,319,239,327,GuardBoat,0.872041
1756104686.109298,170.223994,164.062500,97.222222,0.011947,525.000,300,231,319,239,327,GuardBoat,0.872191
1756104686.151780,170.407520,145.833333,93.750000,0.045594,525.000,300,231,319,239,328,GuardBoat,0.874335
1756104686.224565,170.407520,164.062500,97.222222,0.027190,525.000,300,231,319,239,327,GuardBoat,0.872464
1756104686.270689,170.591051,164.062500,97.222222,0.026710,525.000,300,231,319,239,327,GuardBoat,0.872186
1756104686.326920,170.591051,164.062500,97.222222,0.029522,525.000,300,231,319,240,327,GuardBoat,0.872997
1756104686.392285,170.774150,145.833333,93.750000,0.005137,525.000,300,231,319,240,328,GuardBoat,0.872593
1756104686.432716,170.774150,145.833333,93.750000,0.035294,525.000,300,231,319,240,328,GuardBoat,0.872921
1756104686.477222,170.957693,164.062500,97.222222,0.020223,525.000,300,231,319,240,327,GuardBoat,0.874142
1756104686.577475,171.130564,164.062500,97.222222,0.019994,525.000,300,231,319,240,327,GuardBoat,0.872819
1756104686.638269,171.130564,164.062500,97.222222,0.040799,525.000,300,231,319,240,327,GuardBoat,0.870582
1756104686.682494,171.324364,164.062500,97.222222,0.014999,525.000,300,231,319,240,327,GuardBoat,0.870775
1756104686.751150,171.507923,164.062500,97.222222,0.046366,525.000,300,231,319,240,327,GuardBoat,0.870543
1756104686.783193,171.507923,164.062500,97.222222,0.014323,525.000,300,231,319,240,327,GuardBoat,0.870768
1756104686.856884,171.691063,164.062500,97.222222,0.040657,525.000,300,231,319,240,327,GuardBoat,0.872325
1756104686.948101,171.863966,164.062500,97.222222,0.048464,525.000,300,231,319,240,327,GuardBoat,0.871513
1756104686.993150,171.863966,164.062500,97.222222,0.003414,525.000,300,231,319,240,327,GuardBoat,0.871563
1756104687.067508,172.047123,164.062500,97.222222,0.029080,525.000,300,231,319,240,327,GuardBoat,0.871186
1756104687.112852,172.047123,164.062500,97.222222,0.016264,525.000,300,231,319,240,327,GuardBoat,0.870888
1756104687.167739,172.220045,164.062500,97.222222,0.028874,525.000,300,231,319,240,327,GuardBoat,0.870789
1756104687.225065,172.220045,164.062500,97.222222,0.028453,525.000,300,231,319,240,327,GuardBoat,0.872564
1756104687.317506,172.392976,164.062500,97.222222,0.020869,525.000,300,231,319,240,327,GuardBoat,0.871185
1756104687.371763,172.565916,164.062500,97.222222,0.024897,525.000,300,231,319,240,327,GuardBoat,0.871579
1756104687.412763,172.565916,164.062500,97.222222,0.016103,525.000,300,231,319,240,327,GuardBoat,0.870018
1756104687.474423,172.738455,164.062500,97.222222,0.022260,525.000,300,231,319,241,327,GuardBoat,0.870904
1756104687.574266,172.911416,164.062500,97.222222,0.022441,525.000,300,231,319,241,327,GuardBoat,0.871319
1756104687.647626,173.083983,164.062500,97.222222,0.049105,525.000,300,231,319,241,327,GuardBoat,0.874574
1756104687.723073,173.083983,164.062500,97.222222,0.026342,525.000,300,231,319,241,327,GuardBoat,0.876058
1756104687.775135,173.246317,164.062500,97.222222,0.020620,525.000,300,231,319,241,327,GuardBoat,0.875130
1756104687.822264,173.246317,164.062500,97.222222,0.026509,525.000,300,231,319,241,327,GuardBoat,0.874912
1756104687.900754,173.418913,164.062500,97.222222,0.004975,525.000,300,231,319,241,327,GuardBoat,0.873703
1756104687.956932,173.581277,164.062500,97.222222,0.038870,525.000,300,231,319,241,327,GuardBoat,0.870420
1756104688.004518,173.581277,164.062500,97.222222,0.008715,525.000,300,231,319,241,327,GuardBoat,0.870117
1756104688.048459,173.581277,164.062500,97.222222,0.052656,525.000,300,231,319,241,327,GuardBoat,0.872100
1756104688.104193,173.753123,164.062500,97.222222,0.001633,525.000,300,231,319,242,327,GuardBoat,0.873121
1756104688.147850,173.753123,164.062500,97.222222,0.042024,525.000,300,231,319,242,327,GuardBoat,0.873122
1756104688.257349,174.057077,164.062500,97.222222,0.038525,525.000,300,231,319,242,327,GuardBoat,0.871915
1756104688.311061,174.057077,164.062500,97.222222,0.015187,525.000,300,232,319,242,327,GuardBoat,0.869533
1756104688.371492,174.228999,164.062500,97.222222,0.034405,525.000,300,232,319,242,327,GuardBoat,0.870385
1756104688.421516,174.228999,164.062500,97.222222,0.015618,525.000,300,231,319,242,327,GuardBoat,0.872483
1756104688.466840,174.370582,164.062500,97.222222,0.029082,525.000,300,231,319,242,327,GuardBoat,0.873762
1756104688.516415,174.370582,164.062500,97.222222,0.020494,525.000,300,231,319,242,327,GuardBoat,0.872982
1756104688.563251,174.522064,164.062500,97.222222,0.032693,525.000,300,231,319,242,327,GuardBoat,0.873433
1756104688.676927,174.694070,145.833333,97.222222,0.028042,525.000,300,231,318,242,327,GuardBoat,0.872472
1756104688.732554,174.694070,164.062500,97.222222,0.027586,525.000,300,232,319,242,327,GuardBoat,0.870358
1756104688.770316,174.845611,164.062500,97.222222,0.034676,525.000,300,232,319,242,327,GuardBoat,0.870300
1756104688.849300,174.845611,164.062500,97.222222,0.044307,525.000,300,232,319,242,327,GuardBoat,0.869741
1756104688.885447,174.977041,164.062500,97.222222,0.009569,525.000,300,231,319,242,327,GuardBoat,0.867983
1756104688.937065,174.977041,145.833333,97.222222,0.042048,525.000,300,232,318,243,327,GuardBoat,0.870679
1756104688.985357,175.127934,145.833333,97.222222,0.019683,525.000,300,232,318,243,327,GuardBoat,0.869857
1756104689.058819,175.269318,145.833333,97.222222,0.046245,525.000,300,232,318,243,327,GuardBoat,0.871881
1756104689.093272,175.269318,145.833333,97.222222,0.011792,525.000,300,232,318,243,327,GuardBoat,0.872044
1756104689.197522,175.390234,145.833333,97.222222,0.002434,525.000,300,232,318,243,327,GuardBoat,0.870837
1756104689.261713,175.541252,145.833333,97.222222,0.043399,525.000,300,232,318,243,327,GuardBoat,0.871121
1756104689.302749,175.541252,145.833333,97.222222,0.002363,525.000,300,232,318,243,327,GuardBoat,0.868231
1756104689.374630,175.682400,145.833333,97.222222,0.030506,525.000,300,232,318,243,327,GuardBoat,0.869815
1756104689.417551,175.682400,145.833333,97.222222,0.012415,525.000,300,232,318,243,327,GuardBoat,0.868651
1756104689.462011,175.793166,145.833333,97.222222,0.032149,525.000,300,232,318,243,327,GuardBoat,0.868763
1756104689.526455,175.793166,145.833333,97.222222,0.032296,525.000,300,232,318,244,327,GuardBoat,0.868012
1756104689.616918,175.944313,145.833333,97.222222,0.012735,525.000,300,232,318,244,327,GuardBoat,0.865679
1756104689.667918,176.075011,145.833333,97.222222,0.036289,525.000,300,232,318,244,327,GuardBoat,0.865471
1756104689.726632,176.075011,145.833333,97.222222,0.022425,525.000,300,232,318,244,327,GuardBoat,0.862864
1756104689.782458,176.195818,145.833333,97.222222,0.021773,525.000,300,232,318,244,327,GuardBoat,0.863509
1756104689.828752,176.195818,145.833333,97.222222,0.024521,525.000,300,232,318,244,327,GuardBoat,0.863633
1756104689.925160,176.316358,145.833333,97.222222,0.020905,525.000,300,232,318,244,327,GuardBoat,0.864448
1756104689.983194,176.436946,145.833333,97.222222,0.021084,525.000,300,232,318,245,327,GuardBoat,0.863136
1756104690.032887,176.436946,145.833333,97.222222,0.028609,525.000,300,232,318,245,327,GuardBoat,0.863445
1756104690.097054,176.547332,145.833333,97.222222,0.007248,525.000,300,232,318,245,327,GuardBoat,0.860866
1756104690.143469,176.547332,145.833333,97.222222,0.039167,525.000,300,232,318,245,327,GuardBoat,0.862570
1756104690.190135,176.668015,145.833333,97.222222,0.014190,525.000,300,232,318,245,327,GuardBoat,0.859998
1756104690.236019,176.668015,145.833333,97.222222,0.031693,525.000,300,232,318,245,327,GuardBoat,0.861118
1756104690.342312,176.778216,145.833333,97.222222,0.038963,525.000,300,233,318,245,327,GuardBoat,0.857973
1756104690.396143,176.878500,145.833333,97.222222,0.007230,525.000,300,233,318,245,327,GuardBoat,0.859347
1756104690.447217,176.878500,145.833333,97.222222,0.043844,525.000,300,233,318,245,327,GuardBoat,0.858761
1756104690.513066,176.988814,145.833333,97.222222,0.009669,525.000,300,233,318,246,327,GuardBoat,0.858690
1756104690.560162,177.088936,164.062500,100.961538,0.043259,525.000,300,233,318,246,326,GuardBoat,0.857627
1756104690.611839,177.088936,164.062500,100.961538,0.008418,525.000,300,233,318,246,326,GuardBoat,0.859283
1756104690.656710,177.189373,164.062500,100.961538,0.046734,525.000,300,233,318,246,326,GuardBoat,0.859203
1756104690.768023,177.279356,145.833333,97.222222,0.035444,525.000,300,233,318,246,327,GuardBoat,0.859706
1756104690.803154,177.279356,145.833333,97.222222,0.000314,525.000,300,233,318,246,327,GuardBoat,0.861144
1756104690.873410,177.369397,145.833333,97.222222,0.030082,525.000,300,233,318,247,327,GuardBoat,0.850628
1756104690.941957,177.369397,145.833333,97.222222,0.038465,525.000,300,233,318,247,327,GuardBoat,0.859352
1756104690.986763,177.459261,145.833333,97.222222,0.016752,525.000,300,234,318,247,327,GuardBoat,0.854149
1756104691.033552,177.459261,145.833333,97.222222,0.030036,525.000,300,234,318,247,327,GuardBoat,0.854976
1756104691.097606,177.549425,145.833333,97.222222,0.005933,525.000,300,234,318,247,327,GuardBoat,0.856168
1756104691.138283,177.549425,145.833333,97.222222,0.034744,525.000,300,233,318,247,327,GuardBoat,0.853262
1756104691.242908,177.629396,145.833333,97.222222,0.040345,525.000,300,233,318,248,327,GuardBoat,0.842425
1756104691.283893,177.709209,145.833333,97.222222,0.018694,525.000,300,233,318,248,327,GuardBoat,0.847339
1756104691.348980,177.709209,145.833333,97.222222,0.046394,525.000,300,234,318,248,327,GuardBoat,0.843619
1756104691.396633,177.779051,145.833333,97.222222,0.005978,525.000,300,234,318,248,327,GuardBoat,0.839671
1756104691.448032,177.779051,145.833333,97.222222,0.045421,525.000,300,234,318,248,327,GuardBoat,0.846066
1756104691.495552,177.858998,145.833333,97.222222,0.007083,525.000,300,234,318,248,327,GuardBoat,0.848206
1756104691.558615,177.928765,145.833333,97.222222,0.044043,525.000,300,234,318,248,327,GuardBoat,0.843533
1756104691.604036,177.928765,145.833333,97.222222,0.001378,525.000,300,234,318,248,327,GuardBoat,0.840481
1756104691.710081,177.998603,145.833333,97.222222,0.007400,525.000,300,234,318,248,327,GuardBoat,0.838951
1756104691.773739,177.998603,145.833333,97.222222,0.071057,525.000,300,234,318,248,327,GuardBoat,0.844084
1756104691.816597,178.058259,145.833333,97.222222,0.013892,525.000,300,234,318,248,327,GuardBoat,0.847545
1756104691.873935,178.058259,145.833333,97.222222,0.071230,525.000,300,235,318,249,327,GuardBoat,0.855696
1756104691.916107,178.058259,145.833333,97.222222,0.113402,525.000,300,235,318,249,327,GuardBoat,0.857434
1756104691.970874,178.117985,145.833333,97.222222,0.068145,525.000,300,235,318,249,327,GuardBoat,0.856446
1756104692.080749,178.227235,145.833333,97.222222,0.021028,525.000,300,235,318,249,327,GuardBoat,0.858363
1756104692.123094,178.227235,145.833333,97.222222,0.021318,525.000,300,235,318,249,327,GuardBoat,0.862457
1756104692.178140,178.276926,145.833333,97.222222,0.023660,525.000,300,235,318,249,327,GuardBoat,0.864831
1756104692.224450,178.276926,145.833333,97.222222,0.022650,525.000,300,235,318,250,327,GuardBoat,0.861204
1756104692.314272,178.326686,145.833333,97.222222,0.012448,525.000,300,235,318,250,327,GuardBoat,0.857797
1756104692.357908,178.366264,145.833333,97.222222,0.043940,525.000,300,235,318,250,327,GuardBoat,0.864158
1756104692.439591,178.366264,145.833333,97.222222,0.037743,525.000,300,235,318,250,327,GuardBoat,0.858391
1756104692.507497,178.405911,145.833333,97.222222,0.005625,525.000,300,235,318,250,327,GuardBoat,0.860141
1756104692.546196,178.405911,145.833333,97.222222,0.044325,525.000,300,236,318,251,327,GuardBoat,0.856969
1756104692.602036,178.445628,145.833333,97.222222,0.000141,525.000,300,236,318,251,327,GuardBoat,0.853401
1756104692.657095,178.485414,145.833333,97.222222,0.044824,525.000,300,236,318,251,327,GuardBoat,0.852115
1756104692.708540,178.485414,145.833333,97.222222,0.006621,525.000,300,236,318,251,327,GuardBoat,0.848364
1756104692.750312,178.485414,145.833333,97.222222,0.048393,525.000,300,236,318,251,327,GuardBoat,0.842219
1756104692.856953,178.544584,145.833333,97.222222,0.044014,525.000,300,236,318,252,327,GuardBoat,0.840715
1756104692.921508,178.544584,164.062500,100.961538,0.020541,525.000,300,236,318,252,326,GuardBoat,0.836179
1756104692.967239,178.564079,164.062500,100.961538,0.033751,525.000,300,237,318,252,326,GuardBoat,0.825638
1756104693.017704,178.564079,164.062500,100.961538,0.016713,525.000,300,237,318,252,326,GuardBoat,0.814679
1756104693.066234,178.593895,164.062500,100.961538,0.034780,525.000,300,238,318,252,326,GuardBoat,0.794549
