stamp_sec,d_origin_m,det_box_m,det_horizon_m,odom_dt_sec,fy_px,horizon_row_px,bbox_x1,bbox_y1,bbox_x2,bbox_y2,cls,score
1756104686.682494,171.324364,171.875000,171.875000,0.014999,550.000,315,231,319,240,327,GuardBoat,0.870775
1756104686.751150,171.507923,171.875000,171.875000,0.046366,550.000,315,231,319,240,327,GuardBoat,0.870543
1756104686.783193,171.507923,171.875000,171.875000,0.014323,550.000,315,231,319,240,327,GuardBoat,0.870768
1756104686.856884,171.691063,171.875000,171.875000,0.040657,550.000,315,231,319,240,327,GuardBoat,0.872325
1756104686.894571,171.691063,171.875000,171.875000,0.002970,550.000,315,231,319,240,327,GuardBoat,0.871896
1756104686.993150,171.863966,171.875000,171.875000,0.003414,550.000,315,231,319,240,327,GuardBoat,0.871563
1756104687.067508,172.047123,171.875000,171.875000,0.029080,550.000,315,231,319,240,327,GuardBoat,0.871186
1756104687.112852,172.047123,171.875000,171.875000,0.016264,550.000,315,231,319,240,327,GuardBoat,0.870888
1756104687.167739,172.220045,171.875000,171.875000,0.028874,550.000,315,231,319,240,327,GuardBoat,0.870789
1756104687.225065,172.220045,171.875000,171.875000,0.028453,550.000,315,231,319,240,327,GuardBoat,0.872564
1756104687.274243,172.392976,171.875000,171.875000,0.022393,550.000,315,231,319,240,327,GuardBoat,0.872939
1756104687.317506,172.392976,171.875000,171.875000,0.020869,550.000,315,231,319,240,327,GuardBoat,0.871185
1756104687.412763,172.565916,171.875000,171.875000,0.016103,550.000,315,231,319,240,327,GuardBoat,0.870018
1756104687.474423,172.738455,171.875000,171.875000,0.022260,550.000,315,231,319,241,327,GuardBoat,0.870904
1756104687.574266,172.911416,171.875000,171.875000,0.022441,550.000,315,231,319,241,327,GuardBoat,0.871319
1756104687.647626,173.083983,171.875000,171.875000,0.049105,550.000,315,231,319,241,327,GuardBoat,0.874574
1756104687.723073,173.083983,171.875000,171.875000,0.026342,550.000,315,231,319,241,327,GuardBoat,0.876058
1756104687.775135,173.246317,171.875000,171.875000,0.020620,550.000,315,231,319,241,327,GuardBoat,0.875130
1756104687.822264,173.246317,171.875000,171.875000,0.026509,550.000,315,231,319,241,327,GuardBoat,0.874912
1756104687.900754,173.418913,171.875000,171.875000,0.004975,550.000,315,231,319,241,327,GuardBoat,0.873703
1756104687.956932,173.581277,171.875000,171.875000,0.038870,550.000,315,231,319,241,327,GuardBoat,0.870420
1756104688.004518,173.581277,171.875000,171.875000,0.008715,550.000,315,231,319,241,327,GuardBoat,0.870117
1756104688.048459,173.581277,171.875000,171.875000,0.052656,550.000,315,231,319,241,327,GuardBoat,0.872100
1756104688.104193,173.753123,171.875000,171.875000,0.001633,550.000,315,231,319,242,327,GuardBoat,0.873121
1756104688.147850,173.753123,171.875000,171.875000,0.042024,550.000,315,231,319,242,327,GuardBoat,0.873122
1756104688.257349,174.057077,171.875000,171.875000,0.038525,550.000,315,231,319,242,327,GuardBoat,0.871915
1756104688.311061,174.057077,171.875000,171.875000,0.015187,550.000,315,232,319,242,327,GuardBoat,0.869533
1756104688.371492,174.228999,171.875000,171.875000,0.034405,550.000,315,232,319,242,327,GuardBoat,0.870385
1756104688.421516,174.228999,171.875000,171.875000,0.015618,550.000,315,231,319,242,327,GuardBoat,0.872483
1756104688.466840,174.370582,171.875000,171.875000,0.029082,550.000,315,231,319,242,327,GuardBoat,0.873762
1756104688.516415,174.370582,171.875000,171.875000,0.020494,550.000,315,231,319,242,327,GuardBoat,0.872982
1756104688.563251,174.522064,171.875000,171.875000,0.032693,550.000,315,231,319,242,327,GuardBoat,0.873433
1756104688.630832,174.522064,152.777778,171.875000,0.034887,550.000,315,231,318,242,327,GuardBoat,0.873013
1756104688.676927,174.694070,152.777778,171.875000,0.028042,550.000,315,231,318,242,327,GuardBoat,0.872472
1756104688.770316,174.845611,171.875000,171.875000,0.034676,550.000,315,232,319,242,327,GuardBoat,0.870300
1756104688.849300,174.845611,171.875000,171.875000,0.044307,550.000,315,232,319,242,327,GuardBoat,0.869741
1756104688.885447,174.977041,171.875000,171.875000,0.009569,550.000,315,231,319,242,327,GuardBoat,0.867983
1756104688.937065,174.977041,152.777778,171.875000,0.042048,550.000,315,232,318,243,327,GuardBoat,0.870679
1756104688.985357,175.127934,152.777778,171.875000,0.019683,550.000,315,232,318,243,327,GuardBoat,0.869857
1756104689.058819,175.269318,152.777778,171.875000,0.046245,550.000,315,232,318,243,327,GuardBoat,0.871881
1756104689.093272,175.269318,152.777778,171.875000,0.011792,550.000,315,232,318,243,327,GuardBoat,0.872044
1756104689.197522,175.390234,152.777778,171.875000,0.002434,550.000,315,232,318,243,327,GuardBoat,0.870837
1756104689.261713,175.541252,152.777778,171.875000,0.043399,550.000,315,232,318,243,327,GuardBoat,0.871121
1756104689.302749,175.541252,152.777778,171.875000,0.002363,550.000,315,232,318,243,327,GuardBoat,0.868231
1756104689.374630,175.682400,152.777778,171.875000,0.030506,550.000,315,232,318,243,327,GuardBoat,0.869815
1756104689.417551,175.682400,152.777778,171.875000,0.012415,550.000,315,232,318,243,327,GuardBoat,0.868651
1756104689.462011,175.793166,152.777778,171.875000,0.032149,550.000,315,232,318,243,327,GuardBoat,0.868763
1756104689.526455,175.793166,152.777778,171.875000,0.032296,550.000,315,232,318,244,327,GuardBoat,0.868012
1756104689.573852,175.944313,152.777778,171.875000,0.030331,550.000,315,232,318,244,327,GuardBoat,0.866206
1756104689.667918,176.075011,152.777778,171.875000,0.036289,550.000,315,232,318,244,327,GuardBoat,0.865471
1756104689.726632,176.075011,152.777778,171.875000,0.022425,550.000,315,232,318,244,327,GuardBoat,0.862864
1756104689.782458,176.195818,152.777778,171.875000,0.021773,550.000,315,232,318,244,327,GuardBoat,0.863509
1756104689.828752,176.195818,152.777778,171.875000,0.024521,550.000,315,232,318,244,327,GuardBoat,0.863633
1756104689.877690,176.316358,152.777778,171.875000,0.026564,550.000,315,232,318,245,327,GuardBoat,0.862807
1756104689.925160,176.316358,152.777778,171.875000,0.020905,550.000,315,232,318,244,327,GuardBoat,0.864448
1756104689.983194,176.436946,152.777778,171.875000,0.021084,550.000,315,232,318,245,327,GuardBoat,0.863136
1756104690.032887,176.436946,152.777778,171.875000,0.028609,550.000,315,232,318,245,327,GuardBoat,0.863445
1756104690.143469,176.547332,152.777778,171.875000,0.039167,550.000,315,232,318,245,327,GuardBoat,0.862570
1756104690.190135,176.668015,152.777778,171.875000,0.014190,550.000,315,232,318,245,327,GuardBoat,0.859998
1756104690.236019,176.668015,152.777778,171.875000,0.031693,550.000,315,232,318,245,327,GuardBoat,0.861118
1756104690.308308,176.668015,152.777778,171.875000,0.103983,550.000,315,233,318,245,327,GuardBoat,0.857882
1756104690.342312,176.778216,152.777778,171.875000,0.038963,550.000,315,233,318,245,327,GuardBoat,0.857973
1756104690.396143,176.878500,152.777778,171.875000,0.007230,550.000,315,233,318,245,327,GuardBoat,0.859347
1756104690.447217,176.878500,152.777778,171.875000,0.043844,550.000,315,233,318,245,327,GuardBoat,0.858761
1756104690.513066,176.988814,152.777778,171.875000,0.009669,550.000,315,233,318,246,327,GuardBoat,0.858690
1756104690.611839,177.088936,171.875000,187.500000,0.008418,550.000,315,233,318,246,326,GuardBoat,0.859283
1756104690.656710,177.189373,171.875000,187.500000,0.046734,550.000,315,233,318,246,326,GuardBoat,0.859203
1756104690.768023,177.279356,152.777778,171.875000,0.035444,550.000,315,233,318,246,327,GuardBoat,0.859706
1756104690.838343,177.279356,152.777778,171.875000,0.034875,550.000,315,233,318,247,327,GuardBoat,0.855497
1756104690.873410,177.369397,152.777778,171.875000,0.030082,550.000,315,233,318,247,327,GuardBoat,0.850628
1756104690.941957,177.369397,152.777778,171.875000,0.038465,550.000,315,233,318,247,327,GuardBoat,0.859352
1756104690.986763,177.459261,152.777778,171.875000,0.016752,550.000,315,234,318,247,327,GuardBoat,0.854149
1756104691.033552,177.459261,152.777778,171.875000,0.030036,550.000,315,234,318,247,327,GuardBoat,0.854976
1756104691.097606,177.549425,152.777778,171.875000,0.005933,550.000,315,234,318,247,327,GuardBoat,0.856168
1756104691.193301,177.629396,152.777778,171.875000,0.009262,550.000,315,233,318,248,327,GuardBoat,0.849188
1756104691.242908,177.629396,152.777778,171.875000,0.040345,550.000,315,233,318,248,327,GuardBoat,0.842425
1756104691.283893,177.709209,152.777778,171.875000,0.018694,550.000,315,233,318,248,327,GuardBoat,0.847339
1756104691.348980,177.709209,152.777778,171.875000,0.046394,550.000,315,234,318,248,327,GuardBoat,0.843619
1756104691.396633,177.779051,152.777778,171.875000,0.005978,550.000,315,234,318,248,327,GuardBoat,0.839671
1756104691.448032,177.779051,152.777778,171.875000,0.045421,550.000,315,234,318,248,327,GuardBoat,0.846066
1756104691.495552,177.858998,152.777778,171.875000,0.007083,550.000,315,234,318,248,327,GuardBoat,0.848206
1756104691.604036,177.928765,152.777778,171.875000,0.001378,550.000,315,234,318,248,327,GuardBoat,0.840481
1756104691.663469,177.998603,152.777778,171.875000,0.039212,550.000,315,235,318,248,327,GuardBoat,0.832732
1756104691.710081,177.998603,152.777778,171.875000,0.007400,550.000,315,234,318,248,327,GuardBoat,0.838951
1756104691.773739,177.998603,152.777778,171.875000,0.071057,550.000,315,234,318,248,327,GuardBoat,0.844084
1756104691.816597,178.058259,152.777778,171.875000,0.013892,550.000,315,234,318,248,327,GuardBoat,0.847545
1756104691.873935,178.058259,152.777778,171.875000,0.071230,550.000,315,235,318,249,327,GuardBoat,0.855696
1756104691.916107,178.058259,152.777778,171.875000,0.113402,550.000,315,235,318,249,327,GuardBoat,0.857434
1756104691.970874,178.117985,152.777778,171.875000,0.068145,550.000,315,235,318,249,327,GuardBoat,0.856446
1756104692.027608,178.117985,152.777778,171.875000,0.124879,550.000,315,235,318,249,327,GuardBoat,0.859793
1756104692.123094,178.227235,152.777778,171.875000,0.021318,550.000,315,235,318,249,327,GuardBoat,0.862457
1756104692.178140,178.276926,152.777778,171.875000,0.023660,550.000,315,235,318,249,327,GuardBoat,0.864831
1756104692.224450,178.276926,152.777778,171.875000,0.022650,550.000,315,235,318,250,327,GuardBoat,0.861204
1756104692.314272,178.326686,152.777778,171.875000,0.012448,550.000,315,235,318,250,327,GuardBoat,0.857797
1756104692.357908,178.366264,152.777778,171.875000,0.043940,550.000,315,235,318,250,327,GuardBoat,0.864158
1756104692.401300,178.366264,152.777778,171.875000,0.000548,550.000,315,235,318,250,327,GuardBoat,0.861063
1756104692.439591,178.366264,152.777778,171.875000,0.037743,550.000,315,235,318,250,327,GuardBoat,0.858391
1756104692.546196,178.405911,152.777778,171.875000,0.044325,550.000,315,236,318,251,327,GuardBoat,0.856969
1756104692.602036,178.445628,152.777778,171.875000,0.000141,550.000,315,236,318,251,327,GuardBoat,0.853401
1756104692.657095,178.485414,152.777778,171.875000,0.044824,550.000,315,236,318,251,327,GuardBoat,0.852115
1756104692.708540,178.485414,152.777778,171.875000,0.006621,550.000,315,236,318,251,327,GuardBoat,0.848364
1756104692.750312,178.485414,152.777778,171.875000,0.048393,550.000,315,236,318,251,327,GuardBoat,0.842219
1756104692.811471,178.514905,152.777778,171.875000,0.010528,550.000,315,236,318,251,327,GuardBoat,0.840182
1756104692.856953,178.544584,152.777778,171.875000,0.044014,550.000,315,236,318,252,327,GuardBoat,0.840715
1756104692.967239,178.564079,171.875000,187.500000,0.033751,550.000,315,237,318,252,326,GuardBoat,0.825638
1756104693.017704,178.564079,171.875000,187.500000,0.016713,550.000,315,237,318,252,326,GuardBoat,0.814679
1756104693.066234,178.593895,171.875000,187.500000,0.034780,550.000,315,238,318,252,326,GuardBoat,0.794549
1756104693.131348,178.593895,171.875000,187.500000,0.030334,550.000,315,238,318,252,326,GuardBoat,0.810236
1756104693.175983,178.603275,171.875000,187.500000,0.025055,550.000,315,237,318,252,326,GuardBoat,0.815383
1756104693.231626,178.603275,171.875000,187.500000,0.030588,550.000,315,238,318,252,326,GuardBoat,0.812651
1756104693.287975,178.622900,171.875000,187.500000,0.013088,550.000,315,238,318,252,326,GuardBoat,0.814768
1756104693.340366,178.622900,196.428571,206.250000,0.039304,550.000,315,241,318,252,325,GuardBoat,0.747349
1756104693.441261,178.642677,196.428571,206.250000,0.040175,550.000,315,243,318,252,325,GuardBoat,0.743150
1756104693.486712,178.662523,196.428571,206.250000,0.014398,550.000,315,241,318,252,325,GuardBoat,0.773570
1756104693.550497,178.662523,196.428571,206.250000,0.049387,550.000,315,244,318,253,325,GuardBoat,0.764217
1756104693.597844,178.672185,196.428571,206.250000,0.003289,550.000,315,242,318,253,325,GuardBoat,0.712951
1756104693.653176,178.681916,196.428571,206.250000,0.046981,550.000,315,244,318,253,325,GuardBoat,0.748254
1756104693.699720,178.681916,196.428571,206.250000,0.000437,550.000,315,244,318,253,325,GuardBoat,0.724124
1756104693.797740,178.681462,196.428571,206.250000,0.002441,550.000,315,244,318,253,325,GuardBoat,0.595850
1756104693.899952,178.681077,196.428571,206.250000,0.000252,550.000,315,243,318,253,325,GuardBoat,0.602800
1756104693.938662,178.681077,196.428571,206.250000,0.038457,550.000,315,241,318,254,325,GuardBoat,0.660607
1756104694.019089,178.680761,196.428571,206.250000,0.018861,550.000,315,242,318,254,325,GuardBoat,0.521912
1756104694.069270,178.670260,196.428571,206.250000,0.030982,550.000,315,245,318,254,325,GuardBoat,0.614059
1756104694.112437,178.670260,196.428571,206.250000,0.012185,550.000,315,244,318,254,325,GuardBoat,0.557246
1756104694.182332,178.670081,196.428571,206.250000,0.017944,550.000,315,245,318,254,325,GuardBoat,0.562233
1756104694.243864,178.670081,171.875000,187.500000,0.043587,550.000,315,240,318,254,326,GuardBoat,0.743508
1756104694.327193,178.659717,171.875000,187.500000,0.026893,550.000,315,240,318,254,326,GuardBoat,0.763863
1756104694.379694,178.649423,171.875000,187.500000,0.020630,550.000,315,240,318,254,326,GuardBoat,0.690383
1756104694.427720,178.649423,171.875000,187.500000,0.027397,550.000,315,240,318,254,326,GuardBoat,0.739669
1756104694.495607,178.639196,196.428571,206.250000,0.003740,550.000,315,245,318,255,325,GuardBoat,0.631839
1756104694.532094,178.639196,196.428571,206.250000,0.032746,550.000,315,245,318,255,325,GuardBoat,0.670995
1756104694.630825,178.629039,196.428571,206.250000,0.031454,550.000,315,246,318,255,325,GuardBoat,0.670539
1756104694.708892,178.608697,196.428571,206.250000,0.009498,550.000,315,247,318,255,325,GuardBoat,0.662858
1756104694.755396,178.588423,196.428571,206.250000,0.044022,550.000,315,247,318,255,325,GuardBoat,0.673340
1756104694.813544,178.588423,196.428571,206.250000,0.014126,550.000,315,247,318,255,325,GuardBoat,0.655416
1756104694.858029,178.578472,196.428571,206.250000,0.041413,550.000,315,247,318,255,325,GuardBoat,0.645267
1756104694.910484,178.578472,196.428571,206.250000,0.011042,550.000,315,247,318,255,325,GuardBoat,0.610206
1756104694.959690,178.558296,196.428571,206.250000,0.039775,550.000,315,245,318,255,325,GuardBoat,0.581090
1756104695.055131,178.527969,229.166667,206.250000,0.044358,550.000,315,247,319,256,325,GuardBoat,0.554720
1756104695.112448,178.527969,196.428571,206.250000,0.012959,550.000,315,246,318,256,325,GuardBoat,0.615890
1756104695.156777,178.507964,171.875000,187.500000,0.042737,550.000,315,242,318,256,326,GuardBoat,0.768117
1756104695.224023,178.507964,171.875000,187.500000,0.024510,550.000,315,242,318,256,326,GuardBoat,0.799957
1756104695.266109,178.477715,171.875000,187.500000,0.032428,550.000,315,242,318,256,326,GuardBoat,0.816896
1756104695.318655,178.477715,171.875000,187.500000,0.020117,550.000,315,241,318,257,326,GuardBoat,0.829670
1756104695.367500,178.447522,171.875000,187.500000,0.031061,550.000,315,241,318,257,326,GuardBoat,0.828617
1756104695.460217,178.417384,171.875000,187.500000,0.038368,550.000,315,241,318,257,326,GuardBoat,0.826233
1756104695.499923,178.417384,171.875000,187.500000,0.001338,550.000,315,241,318,257,326,GuardBoat,0.823762
1756104695.587874,178.387381,171.875000,187.500000,0.010735,550.000,315,242,318,257,326,GuardBoat,0.819012
1756104695.641099,178.387381,171.875000,187.500000,0.042491,550.000,315,242,318,257,326,GuardBoat,0.829800
1756104695.683823,178.357362,171.875000,187.500000,0.014809,550.000,315,242,318,257,326,GuardBoat,0.813457
1756104695.744524,178.357362,171.875000,187.500000,0.045892,550.000,315,242,318,257,326,GuardBoat,0.818906
1756104695.824761,178.317146,171.875000,187.500000,0.026105,550.000,315,242,318,257,326,GuardBoat,0.836726
1756104695.860553,178.276888,171.875000,187.500000,0.038126,550.000,315,242,318,257,326,GuardBoat,0.813762
1756104695.898375,178.276888,171.875000,187.500000,0.000304,550.000,315,243,318,258,326,GuardBoat,0.818026
1756104695.948803,178.236778,171.875000,187.500000,0.049901,550.000,315,242,318,258,326,GuardBoat,0.837066
1756104696.006527,178.236778,171.875000,187.500000,0.007824,550.000,315,242,318,258,326,GuardBoat,0.832115
1756104696.106846,178.196723,171.875000,187.500000,0.008119,550.000,315,243,318,258,326,GuardBoat,0.833054
1756104696.162758,178.146358,171.875000,187.500000,0.035993,550.000,315,243,318,258,326,GuardBoat,0.831830
1756104696.217452,178.146358,171.875000,187.500000,0.018701,550.000,315,243,318,258,326,GuardBoat,0.828172
1756104696.274071,178.096157,171.875000,187.500000,0.033703,550.000,315,243,318,258,326,GuardBoat,0.834496
1756104696.319074,178.096157,171.875000,187.500000,0.011300,550.000,315,245,318,258,326,GuardBoat,0.814229
1756104696.367825,178.045886,171.875000,187.500000,0.029973,550.000,315,245,318,258,326,GuardBoat,0.814331
1756104696.416933,178.045886,171.875000,187.500000,0.019135,550.000,315,246,318,258,326,GuardBoat,0.808638
1756104696.488344,177.995659,196.428571,206.250000,0.009478,550.000,315,246,318,258,325,GuardBoat,0.811368
1756104696.577660,177.935363,171.875000,187.500000,0.030185,550.000,315,245,318,258,326,GuardBoat,0.841134
1756104696.630077,177.935363,171.875000,187.500000,0.022231,550.000,315,246,318,258,326,GuardBoat,0.835875
1756104696.681945,177.885088,171.875000,187.500000,0.015924,550.000,315,245,318,259,326,GuardBoat,0.843703
1756104696.726909,177.885088,171.875000,187.500000,0.029039,550.000,315,245,318,259,326,GuardBoat,0.839375
1756104696.793874,177.824595,171.875000,187.500000,0.004019,550.000,315,245,318,259,326,GuardBoat,0.833396
1756104696.833910,177.824595,171.875000,187.500000,0.036017,550.000,315,245,318,259,326,GuardBoat,0.839541
1756104696.890011,177.764444,171.875000,187.500000,0.017906,550.000,315,246,318,259,326,GuardBoat,0.827153
1756104696.937540,177.764444,196.428571,206.250000,0.029623,550.000,315,248,318,259,325,GuardBoat,0.804890
1756104697.040340,177.704030,196.428571,206.250000,0.042399,550.000,315,248,318,259,325,GuardBoat,0.810971
1756104697.077820,177.643650,196.428571,206.250000,0.019144,550.000,315,249,318,259,325,GuardBoat,0.808893
1756104697.157218,177.573393,152.777778,187.500000,0.049769,550.000,315,246,317,259,326,GuardBoat,0.850981
1756104697.212675,177.573393,152.777778,187.500000,0.005687,550.000,315,246,317,259,326,GuardBoat,0.845523
1756104697.254911,177.573393,152.777778,187.500000,0.047924,550.000,315,246,317,260,326,GuardBoat,0.850376
1756104697.311184,177.513093,152.777778,187.500000,0.004172,550.000,315,246,317,260,326,GuardBoat,0.845392
1756104697.391598,177.452827,152.777778,187.500000,0.005437,550.000,315,246,317,260,326,GuardBoat,0.844292
1756104697.427482,177.452827,152.777778,187.500000,0.030447,550.000,315,246,317,260,326,GuardBoat,0.841433
1756104697.516996,177.372093,152.777778,187.500000,0.009938,550.000,315,247,317,260,326,GuardBoat,0.860463
1756104697.564829,177.301645,152.777778,187.500000,0.042253,550.000,315,247,317,260,326,GuardBoat,0.861840
1756104697.616254,177.301645,152.777778,187.500000,0.009172,550.000,315,247,317,260,326,GuardBoat,0.863588
1756104697.673695,177.241290,152.777778,187.500000,0.023411,550.000,315,247,317,260,326,GuardBoat,0.863505
1756104697.733798,177.241290,152.777778,187.500000,0.036691,550.000,315,247,317,260,326,GuardBoat,0.864299
1756104697.779783,177.160855,152.777778,187.500000,0.027346,550.000,315,247,317,260,326,GuardBoat,0.864538
1756104697.832505,177.160855,152.777778,187.500000,0.025375,550.000,315,247,317,260,326,GuardBoat,0.863912
1756104697.879219,177.080057,152.777778,187.500000,0.026935,550.000,315,248,317,260,326,GuardBoat,0.864986
1756104697.986420,176.999284,152.777778,187.500000,0.019758,550.000,315,248,317,260,326,GuardBoat,0.866038
1756104698.038688,176.999284,152.777778,187.500000,0.032510,550.000,315,248,317,260,326,GuardBoat,0.864038
1756104698.089069,176.918538,152.777778,187.500000,0.017132,550.000,315,248,317,260,326,GuardBoat,0.865289
1756104698.158007,176.837818,152.777778,187.500000,0.048217,550.000,315,248,317,260,326,GuardBoat,0.867964
1756104698.205375,176.837818,152.777778,187.500000,0.000850,550.000,315,248,317,260,326,GuardBoat,0.868991
1756104698.253881,176.757124,152.777778,187.500000,0.042368,550.000,315,248,317,260,326,GuardBoat,0.869424
1756104698.303574,176.757124,152.777778,187.500000,0.007325,550.000,315,248,317,261,326,GuardBoat,0.869354
1756104698.364328,176.666206,171.875000,187.500000,0.041945,550.000,315,248,318,261,326,GuardBoat,0.871267
1756104698.460887,176.585564,171.875000,187.500000,0.045409,550.000,315,249,318,261,326,GuardBoat,0.870497
1756104698.505158,176.585564,171.875000,187.500000,0.001138,550.000,315,249,318,261,326,GuardBoat,0.870735
1756104698.613943,176.494465,171.875000,187.500000,0.007623,550.000,315,249,318,261,326,GuardBoat,0.870489
1756104698.679498,176.413872,171.875000,187.500000,0.025845,550.000,315,249,318,261,326,GuardBoat,0.869015
1756104698.717428,176.413872,152.777778,187.500000,0.012085,550.000,315,249,317,261,326,GuardBoat,0.868964
1756104698.782005,176.322813,171.875000,187.500000,0.023362,550.000,315,250,318,261,326,GuardBoat,0.868212
1756104698.817360,176.322813,171.875000,187.500000,0.011993,550.000,315,250,318,261,326,GuardBoat,0.868047
1756104698.888517,176.231773,171.875000,187.500000,0.016874,550.000,315,250,318,261,326,GuardBoat,0.867247
1756104698.943712,176.231773,171.875000,187.500000,0.038321,550.000,315,250,318,261,326,GuardBoat,0.864663
1756104699.034474,176.140751,171.875000,187.500000,0.029059,550.000,315,250,318,261,326,GuardBoat,0.867137
1756104699.088900,176.049749,171.875000,187.500000,0.016539,550.000,315,251,318,261,326,GuardBoat,0.865203
1756104699.130528,176.049749,171.875000,187.500000,0.025089,550.000,315,250,318,261,326,GuardBoat,0.866320
1756104699.197506,175.958765,171.875000,187.500000,0.007957,550.000,315,251,318,261,326,GuardBoat,0.866536
1756104699.247194,175.958765,171.875000,187.500000,0.041731,550.000,315,251,318,261,326,GuardBoat,0.865444
1756104699.305096,175.867800,171.875000,187.500000,0.000390,550.000,315,251,318,261,326,GuardBoat,0.866086
1756104699.346500,175.867800,171.875000,187.500000,0.041014,550.000,315,251,318,262,326,GuardBoat,0.866237
1756104699.446565,175.766603,171.875000,187.500000,0.041055,550.000,315,251,318,262,326,GuardBoat,0.867063
1756104699.511373,175.665159,171.875000,187.500000,0.005839,550.000,315,252,318,262,326,GuardBoat,0.866762
1756104699.556433,175.563997,171.875000,187.500000,0.048124,550.000,315,252,318,262,326,GuardBoat,0.865627
1756104699.609044,175.563997,171.875000,187.500000,0.004486,550.000,315,252,318,262,326,GuardBoat,0.864710
1756104699.652219,175.563997,171.875000,187.500000,0.047661,550.000,315,252,318,262,326,GuardBoat,0.865325
1756104699.721158,175.462581,171.875000,187.500000,0.016577,550.000,315,252,318,262,326,GuardBoat,0.869412
1756104699.762410,175.361178,171.875000,187.500000,0.042195,550.000,315,252,318,262,326,GuardBoat,0.869255
1756104699.824810,175.361178,171.875000,187.500000,0.020205,550.000,315,252,318,262,326,GuardBoat,0.868937
1756104699.867687,175.249816,171.875000,187.500000,0.036942,550.000,315,253,318,262,326,GuardBoat,0.869040
1756104699.977767,175.138191,152.777778,187.500000,0.026886,550.000,315,253,317,263,326,GuardBoat,0.869038
1756104700.027039,175.138191,152.777778,187.500000,0.022387,550.000,315,253,317,263,326,GuardBoat,0.870993
1756104700.087167,175.026579,152.777778,187.500000,0.017508,550.000,315,253,317,263,326,GuardBoat,0.871022
1756104700.207008,174.914979,171.875000,187.500000,0.002309,550.000,315,253,318,262,326,GuardBoat,0.869777
1756104700.248064,174.914979,171.875000,187.500000,0.043365,550.000,315,253,318,263,326,GuardBoat,0.871146
1756104700.291204,174.793434,171.875000,187.500000,0.013520,550.000,315,253,318,263,326,GuardBoat,0.871169
1756104700.343259,174.793434,171.875000,187.500000,0.038535,550.000,315,253,318,263,326,GuardBoat,0.871294
1756104700.392390,174.681568,171.875000,187.500000,0.011358,550.000,315,253,318,263,326,GuardBoat,0.871772
1756104700.456566,174.559757,171.875000,187.500000,0.047205,550.000,315,254,318,263,326,GuardBoat,0.870536
1756104700.511892,174.559757,171.875000,187.500000,0.008121,550.000,315,254,318,263,326,GuardBoat,0.871812
1756104700.608807,174.437960,171.875000,187.500000,0.005013,550.000,315,254,318,263,326,GuardBoat,0.873009
1756104700.659092,174.305926,171.875000,187.500000,0.044726,550.000,315,254,318,263,326,GuardBoat,0.873482
1756104700.707630,174.305926,171.875000,187.500000,0.003812,550.000,315,254,318,263,326,GuardBoat,0.873674
1756104700.760000,174.183848,171.875000,187.500000,0.043842,550.000,315,254,318,263,326,GuardBoat,0.873769
1756104700.804043,174.183848,171.875000,187.500000,0.000200,550.000,315,254,318,263,326,GuardBoat,0.874867
1756104700.879845,174.051838,152.777778,187.500000,0.024021,550.000,315,254,317,263,326,GuardBoat,0.874715
1756104700.935105,174.051838,152.777778,187.500000,0.031239,550.000,315,254,317,263,326,GuardBoat,0.873264
1756104700.998195,173.919529,171.875000,187.500000,0.005695,550.000,315,255,318,263,326,GuardBoat,0.871549
1756104701.046986,173.919529,171.875000,187.500000,0.043096,550.000,315,255,318,263,326,GuardBoat,0.871100
1756104701.127106,173.787229,171.875000,187.500000,0.023192,550.000,315,255,318,263,326,GuardBoat,0.870331
1756104701.177453,173.644687,171.875000,187.500000,0.025485,550.000,315,255,318,263,326,GuardBoat,0.871008
1756104701.232246,173.644687,171.875000,187.500000,0.029308,550.000,315,255,318,263,326,GuardBoat,0.871275
1756104701.303592,173.502153,171.875000,187.500000,0.000631,550.000,315,255,318,263,326,GuardBoat,0.870939
1756104701.343750,173.502153,171.875000,187.500000,0.040789,550.000,315,255,318,263,326,GuardBoat,0.871148
1756104701.393110,173.359627,171.875000,187.500000,0.009876,550.000,315,255,318,263,326,GuardBoat,0.871596
1756104701.438268,173.359627,171.875000,187.500000,0.035282,550.000,315,255,318,263,326,GuardBoat,0.870787
1756104701.542854,173.216787,171.875000,187.500000,0.039845,550.000,315,255,318,263,326,GuardBoat,0.870193
1756104701.601867,173.064027,171.875000,187.500000,0.001166,550.000,315,255,318,263,326,GuardBoat,0.870444
1756104701.647300,173.064027,171.875000,187.500000,0.044267,550.000,315,255,318,263,326,GuardBoat,0.869425
1756104701.713709,172.910948,171.875000,187.500000,0.010652,550.000,315,256,318,263,326,GuardBoat,0.870065
1756104701.809646,172.768450,171.875000,187.500000,0.006565,550.000,315,256,318,263,326,GuardBoat,0.870030
1756104701.841981,172.768450,171.875000,187.500000,0.038900,550.000,315,256,318,263,326,GuardBoat,0.869809
1756104701.919741,172.605132,171.875000,187.500000,0.016637,550.000,315,256,318,263,326,GuardBoat,0.869238
1756104701.969757,172.452067,171.875000,187.500000,0.032372,550.000,315,256,318,263,326,GuardBoat,0.869974
1756104702.026129,172.452067,171.875000,187.500000,0.024001,550.000,315,256,318,263,326,GuardBoat,0.868426
1756104702.080237,172.288758,171.875000,187.500000,0.021915,550.000,315,256,318,263,326,GuardBoat,0.866649
